,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,5,4,3,3,2,3,0,26,4
car,1,63,0,1,0,2,3,2,7,10
bird,5,3,48,8,10,10,8,4,4,0
cat,4,2,8,39,4,23,14,6,2,1
deer,5,1,9,8,40,5,13,8,1,0
dog,0,0,4,17,7,36,4,14,4,0
frog,1,0,5,14,4,3,83,1,0,1
horse,0,1,4,3,6,3,1,77,3,4
ship,4,6,1,1,1,0,0,0,90,3
truck,4,13,4,2,0,1,2,3,11,69
