,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,4,7,3,3,0,5,0,10,3
car,4,62,2,2,0,0,1,3,6,9
bird,7,1,52,10,12,3,8,4,2,1
cat,1,2,8,51,8,17,6,6,2,2
deer,6,0,8,11,46,5,4,9,1,0
dog,1,0,5,27,6,36,3,7,1,0
frog,1,0,4,10,5,2,89,0,0,1
horse,0,0,2,10,9,10,0,70,1,0
ship,11,3,1,2,4,0,1,0,78,6
truck,5,8,2,2,0,1,0,4,6,81
