,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,2,6,2,1,2,2,2,20,6
car,1,57,1,1,1,0,0,2,6,20
bird,7,0,57,8,9,8,5,3,2,1
cat,3,0,13,44,10,18,4,6,3,2
deer,4,0,18,6,39,8,3,10,1,1
dog,1,0,9,15,2,47,6,5,1,0
frog,1,2,8,6,5,5,82,1,0,2
horse,3,0,2,6,7,2,1,79,0,2
ship,18,0,1,3,2,0,0,0,76,6
truck,3,7,1,2,0,0,0,4,7,85
