,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,4,2,0,3,1,6,2,12,6
car,1,70,2,0,1,0,1,0,3,11
bird,10,0,39,6,15,9,12,3,4,2
cat,3,3,7,29,11,21,14,8,2,5
deer,5,0,10,6,34,5,15,12,1,2
dog,1,0,6,21,3,42,3,9,0,1
frog,2,2,4,3,4,6,89,0,0,2
horse,3,0,4,1,2,8,1,82,1,0
ship,16,9,0,2,2,0,2,0,66,9
truck,2,8,2,2,0,0,5,3,6,81
