,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,5,5,4,2,1,5,3,24,4
car,0,69,1,2,0,2,1,0,5,9
bird,7,2,45,11,11,4,14,2,2,2
cat,2,2,4,51,12,8,20,2,0,2
deer,4,1,11,17,39,3,9,5,1,0
dog,0,1,3,31,7,35,4,5,0,0
frog,1,0,3,5,5,3,94,0,0,1
horse,2,0,1,10,8,7,0,73,0,1
ship,5,6,3,3,0,0,2,0,81,6
truck,3,13,1,3,1,0,2,3,4,79
