,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,3,3,6,2,1,4,2,20,8
car,3,57,1,2,0,1,0,0,6,19
bird,11,1,39,15,12,7,8,3,4,0
cat,4,0,10,49,3,20,8,5,1,3
deer,4,0,17,14,35,1,9,7,1,2
dog,2,0,5,26,11,32,1,7,2,0
frog,0,0,8,8,8,2,79,2,3,2
horse,4,1,3,12,8,8,0,62,2,2
ship,12,2,3,2,3,1,0,2,77,4
truck,5,11,3,4,1,2,1,3,14,65
