,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,7,2,5,1,2,4,1,23,4
car,1,67,0,0,1,1,3,0,6,10
bird,12,3,45,7,12,5,10,5,1,0
cat,4,4,4,44,7,13,14,5,4,4
deer,2,1,12,4,43,2,16,4,3,3
dog,0,5,3,23,6,29,5,9,3,3
frog,1,5,6,4,3,1,89,1,1,1
horse,2,3,5,10,5,4,4,63,1,5
ship,15,4,1,0,0,1,2,0,82,1
truck,4,15,2,2,1,1,1,0,5,78
