,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,6,4,2,6,1,4,0,10,3
car,1,66,1,3,1,1,2,2,1,11
bird,8,1,49,4,14,9,12,1,1,1
cat,2,1,10,35,12,25,7,7,2,2
deer,3,1,10,5,53,7,4,6,1,0
dog,0,0,9,6,4,52,3,10,1,1
frog,0,0,4,4,4,5,92,1,2,0
horse,0,0,4,4,7,8,1,76,0,2
ship,8,6,0,2,0,1,3,2,80,4
truck,5,9,2,1,1,2,5,1,5,78
