,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,2,7,1,0,1,4,5,19,5
car,4,69,3,0,0,0,2,1,3,7
bird,6,1,55,5,12,8,8,2,3,0
cat,3,3,14,34,11,21,8,6,1,2
deer,3,0,13,4,47,3,8,8,3,1
dog,0,0,13,14,6,43,2,8,0,0
frog,0,2,8,8,5,4,82,2,0,1
horse,4,1,3,6,6,5,0,76,1,0
ship,10,2,1,3,0,0,1,2,85,2
truck,4,6,5,5,1,1,1,3,9,74
