,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,1,9,3,3,2,2,1,15,4
car,4,63,3,4,0,0,3,0,2,10
bird,6,2,53,13,6,2,10,5,2,1
cat,6,3,11,46,10,7,10,4,4,2
deer,2,0,16,10,48,4,4,4,1,1
dog,0,0,9,30,6,23,5,12,1,0
frog,1,2,1,4,9,2,92,0,0,1
horse,2,1,1,7,4,3,2,78,1,3
ship,14,6,1,3,0,0,1,1,74,6
truck,6,14,2,3,0,0,0,1,11,72
