,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,3,7,3,2,1,5,1,16,6
car,3,62,1,1,0,0,1,1,5,15
bird,7,1,48,14,9,6,10,3,2,0
cat,2,3,8,57,7,12,7,3,1,3
deer,6,0,8,11,39,3,8,8,2,5
dog,0,1,7,34,1,34,1,8,0,0
frog,0,2,4,17,2,3,81,0,2,1
horse,1,1,2,9,1,5,0,79,1,3
ship,10,5,1,1,0,1,0,1,83,4
truck,2,10,1,1,0,0,0,0,6,89
