,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,2,6,2,2,3,3,0,11,6
car,1,74,2,0,0,2,0,0,2,8
bird,7,2,48,10,6,15,5,2,4,1
cat,3,3,7,50,7,14,8,2,1,8
deer,3,1,4,12,40,9,8,8,3,2
dog,2,1,4,17,5,43,2,9,1,2
frog,0,7,2,14,4,6,75,1,2,1
horse,1,4,1,7,4,4,0,73,1,7
ship,12,11,0,5,0,3,0,0,72,3
truck,4,12,1,1,0,1,0,1,6,83
