,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,2,4,4,2,1,1,18,6
car,2,70,0,1,0,1,1,0,7,7
bird,7,0,45,7,15,9,10,2,5,0
cat,4,4,8,40,6,25,6,5,1,4
deer,3,0,11,9,46,3,7,7,1,3
dog,0,0,5,20,7,41,3,8,0,2
frog,0,0,5,4,3,7,90,0,1,2
horse,2,1,2,9,3,5,2,75,0,3
ship,7,5,0,5,0,0,1,0,85,3
truck,2,9,1,2,0,0,4,1,11,79
