,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,2,6,5,5,1,4,2,17,7
car,4,76,0,0,1,0,2,1,4,1
bird,5,0,42,17,11,11,8,4,2,0
cat,4,2,6,51,11,14,6,6,1,2
deer,4,0,8,9,50,6,6,6,0,1
dog,1,0,7,20,5,47,2,4,0,0
frog,0,0,2,9,4,4,90,2,0,1
horse,2,0,4,9,5,8,2,72,0,0
ship,12,3,0,1,2,1,2,0,79,6
truck,4,17,0,6,1,1,3,2,8,67
