,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,2,4,2,5,1,3,4,11,6
car,3,67,3,0,0,0,1,0,3,12
bird,11,1,56,10,7,1,9,3,1,1
cat,3,3,8,53,7,10,11,5,0,3
deer,2,1,12,4,51,1,6,9,4,0
dog,1,0,7,31,5,30,3,7,0,2
frog,0,1,5,10,4,2,88,0,1,1
horse,2,1,1,5,5,1,5,77,1,4
ship,7,4,1,0,3,1,1,1,81,7
truck,7,7,4,1,1,0,2,2,4,81
