,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,2,4,2,2,1,1,17,8
car,3,73,1,1,3,0,0,0,1,7
bird,15,2,33,8,15,14,7,1,2,3
cat,2,5,2,47,12,15,12,2,1,5
deer,7,3,12,9,38,5,8,4,1,3
dog,0,2,12,20,3,38,3,4,1,3
frog,2,2,5,6,10,4,81,1,0,1
horse,1,4,5,13,7,5,1,61,1,4
ship,20,8,1,1,0,0,1,0,66,9
truck,4,14,1,1,2,1,0,0,8,78
