,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,0,2,1,3,3,4,0,19,6
car,4,59,1,1,0,1,3,3,8,9
bird,13,2,36,6,14,10,8,4,7,0
cat,4,1,5,51,8,17,6,2,6,3
deer,3,1,9,6,52,4,4,9,2,0
dog,0,0,6,20,11,32,4,10,3,0
frog,0,0,1,11,6,3,90,0,0,1
horse,0,1,1,6,7,8,1,75,3,0
ship,9,4,0,0,0,0,1,0,90,2
truck,2,9,1,4,0,0,4,6,12,71
