,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,3,4,1,2,1,1,18,7
car,3,65,0,1,0,0,0,1,1,18
bird,9,2,46,21,4,5,5,3,4,1
cat,5,1,7,64,2,13,4,3,0,4
deer,6,1,19,15,29,3,6,5,3,3
dog,2,1,9,39,0,24,2,8,0,1
frog,0,4,3,28,1,1,70,0,0,5
horse,1,0,6,9,1,5,1,75,2,2
ship,10,5,0,2,0,0,0,0,80,9
truck,6,9,0,3,0,0,1,0,5,85
