,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,3,6,2,5,2,1,5,17,6
car,1,72,1,0,0,2,1,0,8,4
bird,7,2,49,2,22,9,5,1,3,0
cat,5,3,7,38,11,21,6,9,1,2
deer,5,0,14,5,52,0,4,9,1,0
dog,0,0,11,13,9,37,4,12,0,0
frog,0,0,5,8,10,5,80,3,1,0
horse,1,1,6,1,8,8,1,76,0,0
ship,5,7,2,1,2,1,1,0,86,1
truck,3,16,2,4,0,0,7,3,8,66
