,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,4,4,3,7,1,2,2,8,5
car,4,69,0,0,0,1,1,1,4,9
bird,9,3,49,9,11,7,8,3,1,0
cat,4,0,5,47,14,13,10,4,2,4
deer,7,0,6,10,49,3,8,6,0,1
dog,0,0,6,33,2,33,4,7,0,1
frog,0,0,3,10,6,2,89,1,1,0
horse,2,0,1,6,12,4,1,74,1,1
ship,23,5,0,3,0,0,2,0,71,2
truck,3,9,1,3,0,0,2,4,8,79
