,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,77,1,3,2,5,2,3,2,8,0
car,11,58,0,1,0,1,1,1,2,14
bird,11,2,50,7,14,5,6,4,1,0
cat,6,2,7,52,9,12,5,9,1,0
deer,6,2,7,6,49,2,4,11,2,1
dog,0,0,11,24,2,39,4,6,0,0
frog,1,1,4,6,10,5,82,2,1,0
horse,4,1,3,5,10,7,2,70,0,0
ship,18,2,1,2,0,1,2,1,76,3
truck,11,7,2,1,0,0,0,5,7,76
