,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,4,3,5,2,4,0,2,10,7
car,3,63,1,0,1,0,1,1,4,15
bird,9,0,44,14,8,13,8,1,2,1
cat,3,2,6,58,4,14,5,5,2,4
deer,5,0,7,14,42,7,6,8,1,0
dog,1,0,4,23,2,46,3,7,0,0
frog,0,2,5,12,3,3,84,0,2,1
horse,1,1,5,11,4,6,1,70,2,1
ship,11,7,1,4,1,0,0,0,79,3
truck,2,8,2,5,0,1,2,3,8,78
