,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,0,6,6,4,3,2,3,16,7
car,3,66,1,1,1,0,1,0,5,11
bird,7,2,53,5,10,6,12,2,1,2
cat,2,2,7,45,12,14,10,7,1,3
deer,5,0,11,6,51,3,6,4,2,2
dog,1,0,6,27,4,31,4,12,1,0
frog,0,2,8,4,4,4,86,1,1,2
horse,4,1,3,7,5,4,0,75,1,2
ship,12,2,3,3,1,0,3,0,78,4
truck,9,8,4,2,0,1,0,1,3,81
