,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,7,9,3,1,2,2,0,15,3
car,4,69,2,0,0,0,1,1,2,10
bird,7,2,53,8,8,10,3,3,4,2
cat,4,2,6,47,10,20,5,6,0,3
deer,3,1,13,5,49,5,2,9,2,1
dog,1,2,5,17,1,49,0,11,0,0
frog,1,1,5,10,11,5,76,2,0,1
horse,3,1,1,5,4,8,2,75,2,1
ship,14,9,1,4,0,0,1,0,76,1
truck,12,13,2,1,0,0,0,3,8,70
