,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,4,1,1,2,1,1,2,16,5
car,4,62,1,0,1,0,2,0,4,15
bird,17,1,36,7,15,7,11,0,6,0
cat,4,3,5,44,19,5,14,5,2,2
deer,12,0,8,7,50,3,7,1,0,2
dog,3,1,10,26,11,20,7,6,0,2
frog,0,1,4,3,11,0,89,0,1,3
horse,3,0,4,9,15,1,0,66,2,2
ship,17,6,0,2,0,1,0,0,77,3
truck,11,14,0,3,0,1,0,0,10,70
