,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,4,4,3,0,2,6,3,24,5
car,6,57,1,2,0,1,0,2,7,13
bird,7,2,49,4,7,18,7,3,3,0
cat,3,0,13,25,9,33,11,4,1,4
deer,5,2,16,7,28,13,10,6,3,0
dog,0,0,3,14,5,53,3,8,0,0
frog,0,0,6,6,8,6,81,2,3,0
horse,3,1,7,7,4,13,3,60,1,3
ship,10,5,0,2,1,2,1,1,79,5
truck,5,10,2,3,0,3,4,1,13,68
