,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,3,7,0,0,2,2,16,6
car,4,71,2,0,2,1,1,0,2,6
bird,9,1,47,11,14,10,3,4,1,0
cat,1,3,9,50,4,7,16,7,3,3
deer,6,1,9,10,40,3,9,9,1,2
dog,1,0,9,27,3,27,4,13,1,1
frog,0,2,10,9,4,3,81,1,1,1
horse,1,1,1,12,6,5,1,74,1,0
ship,22,8,1,4,0,1,0,0,69,1
truck,1,19,0,5,0,0,4,2,6,72
