,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,3,1,4,4,4,2,1,9,13
car,5,62,2,2,1,2,0,2,2,11
bird,8,0,46,9,10,14,6,3,3,1
cat,3,0,7,38,5,29,9,7,3,2
deer,4,1,15,6,31,8,7,17,0,1
dog,0,0,5,16,5,40,4,13,0,3
frog,0,0,2,9,4,4,90,2,0,1
horse,1,1,2,4,3,12,2,73,1,3
ship,18,6,3,1,0,3,1,0,69,5
truck,3,10,3,0,0,2,1,4,6,80
