,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,2,11,2,3,1,2,2,11,5
car,3,68,1,0,3,1,2,1,2,8
bird,4,2,58,15,7,5,3,3,3,0
cat,2,0,9,57,12,8,6,4,1,4
deer,1,0,12,5,48,5,2,14,2,1
dog,1,1,7,21,2,40,2,11,0,1
frog,0,1,3,4,10,7,86,0,1,0
horse,3,0,0,4,5,8,2,76,1,3
ship,12,5,2,3,1,0,2,1,77,3
truck,6,13,2,2,0,0,0,0,7,79
