,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,3,5,4,3,3,2,3,7,6
car,3,70,0,1,2,1,0,0,5,7
bird,4,1,51,6,11,11,7,4,4,1
cat,2,0,11,48,10,20,6,3,1,2
deer,2,0,14,4,48,4,7,10,1,0
dog,1,0,7,17,2,50,2,7,0,0
frog,0,0,9,9,6,4,82,2,0,0
horse,1,1,3,2,8,5,3,77,0,2
ship,9,6,0,1,3,2,1,0,79,5
truck,5,8,0,1,1,1,2,3,6,82
