,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,4,8,1,2,2,4,1,13,6
car,0,64,1,0,1,0,3,3,5,12
bird,7,0,51,14,12,4,8,2,2,0
cat,0,1,4,47,12,12,12,8,3,4
deer,3,0,9,11,48,1,10,5,1,2
dog,3,0,6,25,3,32,6,11,0,0
frog,0,1,7,8,4,2,89,0,0,1
horse,2,1,1,8,4,6,2,75,1,2
ship,8,7,1,3,0,1,2,0,77,7
truck,6,6,2,4,1,0,3,3,5,79
