,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,48,2,8,2,7,2,5,4,20,5
car,1,71,0,0,1,1,1,0,6,8
bird,5,2,57,9,8,5,8,3,2,1
cat,2,4,10,43,10,12,6,11,1,4
deer,3,0,11,4,54,3,2,10,1,2
dog,0,0,8,22,7,26,4,19,0,0
frog,0,2,7,13,8,2,78,0,0,2
horse,0,1,2,2,6,5,0,85,0,1
ship,7,5,2,0,2,0,0,0,87,3
truck,2,13,3,2,2,0,1,1,10,75
