,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,8,4,4,6,0,3,4,16,5
car,3,61,3,1,0,0,0,1,6,14
bird,6,2,54,2,10,9,9,3,4,1
cat,3,2,12,39,12,8,13,6,2,6
deer,3,1,11,3,53,5,7,4,2,1
dog,0,1,6,19,3,41,4,10,1,1
frog,1,1,7,1,6,5,87,2,0,2
horse,0,0,1,4,6,5,2,82,1,1
ship,12,5,0,1,1,0,1,0,84,2
truck,6,10,1,0,0,0,3,3,6,80
