,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,3,5,5,4,2,1,1,11,10
car,1,67,2,0,0,3,1,0,4,11
bird,12,1,41,11,18,8,6,1,2,0
cat,5,1,9,44,13,17,8,4,0,2
deer,6,1,11,13,40,4,7,6,1,1
dog,0,0,8,17,6,41,3,9,1,1
frog,0,3,9,9,9,8,73,0,0,1
horse,2,0,5,8,9,7,1,67,0,3
ship,12,6,3,4,1,0,1,0,73,6
truck,1,8,4,5,0,2,1,0,8,80
