,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,80,1,0,2,5,2,1,1,6,5
car,10,59,1,2,0,1,1,0,1,14
bird,12,2,38,14,15,8,5,3,3,0
cat,6,2,3,50,11,16,4,7,1,3
deer,5,0,11,6,47,6,4,9,1,1
dog,1,0,4,21,6,35,4,14,0,1
frog,2,1,5,10,8,4,78,0,1,3
horse,3,0,1,6,6,8,1,74,0,3
ship,18,2,2,0,2,2,2,0,70,8
truck,6,11,2,4,0,1,2,1,4,78
