,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,0,14,3,2,2,2,0,16,7
car,3,61,4,1,1,0,0,1,5,13
bird,8,1,53,7,8,9,9,2,3,0
cat,4,3,8,41,4,25,11,3,1,3
deer,7,0,13,6,32,7,12,10,3,0
dog,0,0,11,14,4,46,5,6,0,0
frog,1,1,6,11,8,4,77,1,2,1
horse,1,0,3,3,4,9,2,76,2,2
ship,14,4,4,3,0,0,0,0,76,5
truck,2,9,0,3,0,1,3,2,13,76
