,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,5,1,4,3,4,4,7,13,5
car,5,61,0,0,1,0,1,2,5,14
bird,9,2,35,15,11,9,13,5,1,0
cat,3,4,6,30,9,22,13,10,0,6
deer,4,2,10,3,31,7,16,12,1,4
dog,1,1,5,17,4,42,1,15,0,0
frog,0,2,0,5,7,4,88,2,1,3
horse,3,0,3,4,8,9,3,66,1,5
ship,12,8,0,2,1,1,0,1,72,9
truck,4,19,1,1,0,2,3,3,4,72
