,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,29,0,0,0,0,0,0,0,11,63
car,1,13,0,0,0,0,0,0,3,72
bird,5,2,0,0,0,0,0,0,2,91
cat,3,2,0,0,0,0,0,0,3,95
deer,2,1,0,0,0,0,0,0,1,86
dog,0,3,0,0,0,0,0,0,4,79
frog,0,0,0,0,0,0,0,0,0,112
horse,0,4,0,0,0,0,0,0,1,97
ship,21,4,0,0,0,0,0,0,11,70
truck,1,4,0,0,0,0,0,0,2,102
