,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,5,0,3,5,1,2,2,13,6
car,1,70,0,1,1,0,0,1,2,13
bird,9,1,38,6,27,8,2,3,3,3
cat,3,0,3,42,12,21,11,2,2,7
deer,3,1,6,11,58,1,2,6,1,1
dog,0,0,5,28,7,29,5,7,1,4
frog,1,2,1,8,12,2,81,0,1,4
horse,1,1,3,7,12,6,2,68,0,2
ship,13,3,1,1,1,0,0,0,80,7
truck,1,9,0,2,0,0,2,1,10,84
