,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,6,3,3,6,3,5,2,13,6
car,1,74,0,0,1,1,1,3,3,5
bird,9,3,39,8,17,6,8,6,3,1
cat,4,4,4,43,6,12,16,8,1,5
deer,3,0,7,9,44,3,11,7,4,2
dog,1,2,4,34,4,23,5,12,0,1
frog,0,2,1,10,6,4,83,5,1,0
horse,5,3,3,4,4,3,5,70,1,4
ship,10,13,0,2,2,1,1,2,71,4
truck,4,16,0,1,0,0,1,3,5,79
