,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,6,5,1,3,2,2,4,14,8
car,6,61,1,1,1,2,2,1,4,10
bird,5,3,52,5,9,12,3,7,3,1
cat,4,1,10,38,11,18,11,6,0,4
deer,6,0,13,10,43,7,2,8,0,1
dog,1,0,8,25,0,39,2,11,0,0
frog,0,0,13,7,4,2,83,1,1,1
horse,1,0,5,8,7,8,0,73,0,0
ship,12,6,1,2,0,0,1,0,74,10
truck,5,9,5,3,0,0,1,1,4,81
