,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,0,3,5,3,5,2,3,11,5
car,4,60,1,0,0,1,2,2,4,15
bird,15,2,40,7,13,14,3,3,2,1
cat,5,0,7,45,7,17,12,6,1,3
deer,7,0,11,7,42,4,10,8,1,0
dog,5,0,4,14,7,40,5,11,0,0
frog,0,0,3,8,14,2,80,3,1,1
horse,2,1,1,8,3,8,4,71,1,3
ship,13,5,4,1,2,1,1,0,71,8
truck,9,8,1,3,0,0,3,2,13,70
