,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,1,5,5,4,2,0,4,17,7
car,5,63,0,1,0,0,1,2,5,12
bird,1,2,54,11,10,6,11,0,3,2
cat,1,1,7,64,4,10,8,4,2,2
deer,3,1,14,13,44,3,7,5,0,0
dog,1,0,6,30,2,33,3,9,2,0
frog,0,0,7,10,2,3,87,1,2,0
horse,1,2,2,11,4,3,0,76,2,1
ship,13,5,1,2,1,0,0,0,77,7
truck,3,10,2,2,0,0,1,2,14,75
