,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,1,6,2,1,2,2,2,16,5
car,5,66,3,1,0,3,2,2,4,3
bird,7,0,53,8,11,9,3,6,3,0
cat,2,1,7,40,11,15,8,14,3,2
deer,6,0,14,10,41,6,5,6,1,1
dog,1,0,5,15,6,44,4,11,0,0
frog,0,0,9,8,2,7,86,0,0,0
horse,2,0,2,2,5,7,0,83,0,1
ship,14,6,1,2,1,0,1,1,78,2
truck,9,11,2,1,0,1,1,5,3,76
