,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,5,7,4,1,1,2,2,11,5
car,2,66,2,0,1,0,2,0,4,12
bird,13,2,37,6,14,11,12,2,3,0
cat,4,1,7,47,10,17,9,6,2,0
deer,2,1,9,5,42,7,10,11,0,3
dog,0,1,6,20,7,43,4,3,0,2
frog,1,3,9,6,5,5,80,0,2,1
horse,3,0,2,6,12,10,2,65,1,1
ship,18,9,1,3,0,1,2,0,68,4
truck,3,9,0,1,0,1,2,2,5,86
