,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,5,1,4,1,2,2,2,20,2
car,3,67,1,1,0,0,1,0,6,10
bird,15,0,50,11,2,8,7,3,3,1
cat,1,0,6,58,6,6,13,5,6,2
deer,8,0,11,8,39,6,8,5,3,2
dog,2,0,8,24,3,33,4,10,1,1
frog,0,2,2,10,2,3,92,0,1,0
horse,0,1,2,9,6,3,3,73,3,2
ship,9,5,0,4,0,0,0,0,86,2
truck,7,9,1,4,0,0,4,0,13,71
