,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,2,5,3,3,2,2,2,8,3
car,4,63,1,2,1,1,6,1,1,9
bird,6,0,60,5,14,5,9,1,0,0
cat,6,1,6,41,14,23,8,4,0,0
deer,3,0,12,7,49,5,4,9,0,1
dog,2,0,5,23,4,43,5,4,0,0
frog,0,1,5,8,8,4,84,1,0,1
horse,1,0,4,4,10,13,2,65,0,3
ship,22,6,4,5,3,0,1,0,63,2
truck,7,14,6,2,0,2,2,1,4,71
