,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,5,7,4,10,1,1,1,13,6
car,4,70,0,0,2,1,1,1,2,8
bird,8,1,40,9,21,15,4,1,1,0
cat,2,2,2,43,19,18,7,6,1,3
deer,4,0,3,5,64,4,4,5,1,0
dog,1,0,4,18,7,43,2,8,1,2
frog,0,0,2,5,12,7,81,1,1,3
horse,1,0,1,9,13,4,0,72,1,1
ship,13,6,0,3,1,1,1,1,77,3
truck,5,11,3,5,0,1,1,2,3,78
