,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,1,3,1,3,2,6,1,16,2
car,2,64,1,1,0,1,2,1,7,10
bird,10,3,41,3,10,14,12,3,4,0
cat,8,4,4,24,8,27,16,10,2,0
deer,8,0,6,3,47,4,7,10,3,2
dog,1,0,2,8,4,51,5,14,1,0
frog,1,2,0,2,4,7,95,0,1,0
horse,3,1,4,3,7,8,4,69,1,2
ship,9,4,0,0,0,1,1,0,87,4
truck,7,6,2,1,0,2,1,2,10,78
