,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,8,1,3,2,4,2,14,6
car,5,66,3,0,0,0,2,2,5,6
bird,12,1,51,4,9,9,4,5,3,2
cat,2,2,7,41,11,18,11,8,1,2
deer,2,0,17,4,37,5,9,14,1,1
dog,2,0,8,16,5,30,2,20,2,1
frog,1,2,4,8,8,4,84,0,0,1
horse,1,0,5,4,9,5,1,76,1,0
ship,14,1,4,1,0,0,0,0,82,4
truck,8,14,5,1,0,1,1,7,6,66
