,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,7,4,5,4,2,2,1,11,8
car,0,71,0,1,2,0,1,1,5,8
bird,6,1,37,14,19,10,5,3,3,2
cat,5,4,5,53,7,18,6,2,1,2
deer,7,0,5,14,46,6,4,5,0,3
dog,0,1,9,27,5,34,3,7,0,0
frog,1,2,4,21,7,3,71,1,0,2
horse,0,0,0,11,5,15,1,64,1,5
ship,21,2,1,3,2,2,0,1,73,1
truck,4,17,2,9,0,1,0,3,4,69
