,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,3,1,4,5,2,3,2,16,6
car,1,72,1,0,0,0,4,1,0,10
bird,11,2,27,14,9,7,16,7,4,3
cat,4,3,2,59,12,11,3,6,1,2
deer,2,1,6,12,38,6,16,8,0,1
dog,1,0,0,25,6,41,5,8,0,0
frog,1,1,0,10,2,5,92,0,0,1
horse,2,0,2,8,7,8,2,70,1,2
ship,11,5,1,1,2,0,1,0,82,3
truck,6,9,1,0,0,1,2,0,5,85
