,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,49,5,8,5,4,1,0,2,24,5
car,2,60,1,2,0,3,0,2,6,13
bird,10,2,43,6,12,15,3,2,4,3
cat,3,1,7,34,9,27,9,6,4,3
deer,2,0,7,7,51,7,5,7,2,2
dog,0,1,4,14,7,48,3,8,0,1
frog,0,1,5,8,8,4,79,5,0,2
horse,1,0,2,6,10,10,1,72,0,0
ship,8,6,2,4,1,1,2,0,76,6
truck,5,9,1,1,1,2,2,0,5,83
