,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,3,7,3,2,1,0,2,13,7
car,5,65,1,1,1,2,1,0,6,7
bird,10,2,37,13,13,14,5,3,3,0
cat,7,0,8,54,7,17,6,1,1,2
deer,6,0,7,12,45,4,7,8,1,0
dog,1,0,7,18,4,48,2,5,0,1
frog,0,1,5,14,2,6,83,0,0,1
horse,2,0,1,11,7,11,1,66,1,2
ship,16,4,0,0,0,0,0,0,82,4
truck,4,8,2,3,1,1,0,0,7,83
