,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,2,9,1,1,3,3,0,16,6
car,4,69,1,0,0,0,0,2,4,9
bird,6,1,45,15,16,7,6,0,3,1
cat,3,1,8,43,4,18,9,7,2,8
deer,4,2,7,6,44,4,8,11,3,1
dog,2,1,7,18,5,35,0,14,1,3
frog,2,4,4,12,10,5,72,0,3,0
horse,5,0,1,11,9,11,0,62,1,2
ship,11,7,3,3,1,0,2,1,77,1
truck,9,21,0,4,0,0,1,1,10,63
