,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,5,2,3,1,1,5,0,20,10
car,2,64,2,0,1,1,1,1,4,13
bird,7,0,34,18,19,7,8,3,4,0
cat,2,1,5,49,9,18,12,4,2,1
deer,1,1,7,9,48,2,7,10,3,2
dog,0,0,3,22,7,39,4,8,1,2
frog,0,0,4,11,7,2,84,1,2,1
horse,1,0,1,9,4,8,1,74,2,2
ship,5,1,1,3,0,0,3,1,88,4
truck,4,9,0,4,1,0,4,3,11,73
