,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,4,12,5,1,1,1,1,8,1
car,6,70,1,0,0,0,3,3,2,4
bird,8,2,53,5,13,8,5,2,3,1
cat,4,0,14,40,8,22,6,6,3,0
deer,7,0,13,8,45,8,1,5,2,1
dog,1,1,10,20,2,46,3,3,0,0
frog,2,0,3,8,6,3,87,0,2,1
horse,1,2,3,9,9,12,0,65,1,0
ship,23,5,2,3,1,1,0,1,65,5
truck,11,16,3,3,0,0,1,2,8,65
