,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,77,0,2,1,0,1,4,0,14,4
car,6,56,0,0,0,0,2,2,8,15
bird,12,1,47,3,10,3,14,2,4,4
cat,4,1,4,31,18,14,11,11,1,8
deer,4,0,11,2,47,2,8,10,4,2
dog,2,0,12,14,8,30,4,12,2,2
frog,1,2,5,4,4,1,91,0,2,2
horse,4,0,0,5,9,3,1,76,1,3
ship,12,1,0,1,0,0,3,0,83,6
truck,3,7,3,0,1,0,1,1,5,88
