,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,6,2,5,8,3,2,1,19,7
car,1,73,0,3,1,0,0,1,4,6
bird,7,2,32,16,21,6,8,4,4,0
cat,2,2,5,51,16,8,12,4,0,3
deer,3,1,3,5,53,2,4,15,2,2
dog,1,2,4,34,9,23,6,7,0,0
frog,0,2,5,6,8,1,86,2,1,1
horse,1,1,1,11,7,6,0,71,2,2
ship,5,8,1,2,2,1,0,0,83,4
truck,3,19,0,3,3,0,4,1,7,69
