,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,3,7,3,5,5,5,0,7,9
car,2,62,2,0,0,1,1,2,4,15
bird,11,2,48,4,5,12,14,1,3,0
cat,4,2,7,34,5,27,13,5,1,5
deer,5,1,16,8,31,9,10,5,2,3
dog,2,1,11,11,2,46,7,6,0,0
frog,1,2,4,11,4,3,83,2,1,1
horse,2,3,4,9,4,12,5,58,2,3
ship,24,5,3,2,3,2,0,0,63,4
truck,3,12,2,3,1,3,3,3,5,74
