,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,2,3,2,3,1,3,2,13,3
car,5,68,0,1,1,0,0,1,3,10
bird,9,1,43,11,8,6,11,5,4,2
cat,6,2,9,47,5,15,7,8,2,2
deer,6,0,10,6,34,9,14,8,1,2
dog,1,0,5,24,4,38,2,11,0,1
frog,2,1,4,10,5,6,82,0,1,1
horse,1,1,4,10,4,5,3,73,0,1
ship,15,6,0,4,0,0,0,2,75,4
truck,9,10,1,4,0,0,1,2,15,67
