,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,1,6,6,2,2,2,2,13,9
car,4,58,1,0,0,0,2,1,6,17
bird,6,0,58,4,9,9,10,2,1,1
cat,2,4,12,44,5,12,14,5,2,3
deer,3,0,12,8,37,4,13,9,2,2
dog,0,0,6,24,6,38,5,5,0,2
frog,0,0,6,11,2,2,89,0,1,1
horse,4,1,2,6,5,7,4,69,1,3
ship,10,5,1,4,1,2,3,1,71,8
truck,2,5,2,0,0,2,1,4,6,87
