,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,2,6,2,3,4,2,1,23,9
car,6,64,0,1,3,0,0,2,2,11
bird,10,0,36,5,14,17,5,6,5,2
cat,8,1,6,32,14,27,5,7,0,3
deer,9,0,7,3,33,16,7,10,0,5
dog,0,0,8,13,6,39,1,15,2,2
frog,1,0,5,6,7,7,78,3,3,2
horse,3,0,4,3,3,12,1,71,2,3
ship,16,0,4,2,1,1,2,1,73,6
truck,12,8,0,2,1,1,1,3,4,77
