,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,2,2,4,4,2,4,0,15,7
car,3,63,1,0,4,0,4,0,0,14
bird,6,0,45,12,19,5,9,1,1,2
cat,3,2,3,48,12,18,10,2,2,3
deer,2,1,8,6,55,6,5,3,1,3
dog,1,0,4,18,6,52,1,4,0,0
frog,0,1,2,9,3,2,92,1,0,2
horse,1,1,3,5,23,7,1,57,1,3
ship,11,5,1,1,2,0,1,0,79,6
truck,3,7,4,2,0,0,2,0,6,85
